H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
125.00047,310.5274,1.77682,118.78707,1.77682,191.74036,15.001763,8.192981,-2.2953126,21.452106,-5.144639,1,50.090916,1.3818822,2.7815812,3.5410945,-1,1,36.581017,1.6889513,-0.25911602,2.0568786,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.09355,165.87819,1.77682,68.17772,1.77682,97.70048,36.85369,-28.007376,-39.044178,-36.834003,-38.402824,1,39.80869,0.9284865,0.6804389,2.6112967,-1,1,23.61491,0.59230417,-2.3474834,1.3941058,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99882,1107.5604,1.77682,280.40973,1.77682,827.15063,107.88635,-42.963448,25.77347,-50.182842,22.602722,1,58.42057,-2.205774,-1.9095254,3.1921735,-1,1,48.162376,-2.812797,2.67673,2.895529,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98427,544.46313,1.77682,223.24142,1.77682,321.2217,29.112314,24.791985,-0.12918104,26.539614,-4.232845,3,34.02733,1.7951946,-0.13457343,0.1056583755,-1,1,34.153496,2.6687999,2.8850935,3.6019878,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99881,281.77087,1.77682,173.19383,1.77682,108.57705,8.153897,10.272855,0.6562347,-0.6148016,-2.132391,1,39.84665,-1.6727725,2.964776,0.1125792,-1,1,33.8516,-1.2329819,-0.3204939,0.15105516,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9998,451.69135,1.77682,231.29898,1.77682,220.39238,192.40971,12.091295,-63.170124,17.518217,-60.420223,1,64.26141,-1.7854364,-0.49157363,1.3994391,-1,1,85.10628,-1.0259552,-1.4781775,3.0956783,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98616,152.10329,1.77682,110.84919,1.77682,41.254097,16.103106,13.024654,-0.6430274,0.99142236,3.6709619,1,38.450462,-2.076168,-2.6631532,2.9218645,-1,1,32.18401,0.6117254,0.9632884,4.5831075,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99738,390.10483,1.77682,142.05577,1.77682,248.04906,21.183323,14.209866,3.8449183,7.4323716,3.4671195,1,69.52213,1.4089987,-2.345491,3.3209944,-1,1,43.563393,2.3198102,0.5538387,2.3973546,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0039,788.30023,1.77682,239.39449,1.77682,548.90576,14.230554,-5.238322,-30.973072,-14.569439,-17.72837,1,30.05415,2.1701944,0.68824077,1.0059499,-1,1,23.586412,2.8063965,-2.4381156,0.8479847,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99881,156.22298,1.77682,87.02233,1.77682,69.200645,37.23167,-8.830181,3.9643593,1.4234838,-3.4402566,1,47.302994,-0.99546057,-1.5250942,2.7704399,-1,1,67.05261,-0.28301853,1.0124323,3.5641367,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99891,298.76865,1.77682,165.3105,1.77682,133.45813,88.840096,-38.650734,-37.54506,-27.191765,-17.36367,1,34.924843,1.7119716,-2.529094,2.5050185,-1,1,104.75217,0.9982695,1.8415718,3.5571668,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99718,284.29022,1.77682,249.355,1.77682,34.935238,13.429924,2.3399298,-0.41027305,0.9159426,-0.934006,1,36.20127,2.3694673,-2.5144522,1.6847494,-1,1,27.291878,0.32082364,0.48387414,2.335424,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00209,137.72319,1.77682,54.500668,1.77682,83.22253,8.240805,12.556644,12.982521,19.283693,6.386801,1,41.301147,-0.13793004,0.52051395,4.8620467,-1,3,39.02874,1.0042421,-2.5160396,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99867,720.6288,1.77682,374.52106,1.77682,346.10773,13.181544,-2.8227968,5.156002,1.3817319,6.041885,1,39.32591,-2.5060909,0.2349106,2.2900774,-1,1,38.442814,-2.3840725,-3.1103008,1.0442668,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001915,2509.2495,1.77682,1501.173,1.77682,1008.0765,94.38139,-1.686729,-57.84112,7.865503,-47.04812,1,59.163162,3.2951603,-1.3184397,0.0,-1,1,24.71792,4.431017,2.004279,1.5825709,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00114,803.14166,1.77682,80.5032,1.77682,722.6385,1.8597871,-2.5122545,2.1317556,-12.914518,-8.024313,1,28.970219,-1.4406759,-2.5266974,5.043452,-1,1,34.73722,-3.5350544,0.6199446,1.4559921,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00229,132.32974,1.77682,51.70029,1.77682,80.62945,36.226166,-42.295464,23.976002,-44.496616,24.139858,1,51.23675,0.31514853,-0.19364299,7.3677382,-1,1,30.352783,0.11631231,2.5743535,0.8895001,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999535,244.62877,1.77682,164.53134,1.77682,80.09743,18.80645,-11.171638,6.545415,-2.9039562,-3.422456,1,36.157295,1.9490505,-0.33872366,2.5403047,-1,1,40.21778,0.7505419,2.99254,0.8898406,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9993,180.28868,1.77682,122.72689,1.77682,57.561794,24.464912,23.132788,17.618036,26.712934,22.293997,1,60.94445,1.2783333,-2.0042462,2.5938525,-1,1,28.299543,0.44193536,0.68622476,5.3329616,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.004654,204.88557,1.77682,64.96048,1.77682,139.9251,37.266956,20.27651,27.978971,16.296429,1.3757601,3,11.675254,-0.75596017,0.8288234,0.1056583755,-1,1,55.750782,-1.2042911,-2.009771,8.302897,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99926,242.97456,1.77682,160.99634,1.77682,81.978226,18.0218,2.1115406,-21.359995,-3.6637275,-20.004675,3,33.226143,-1.4723477,-1.679032,0.1056583755,-1,1,46.794407,-1.0010539,1.4485351,1.8563702,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99406,267.93375,1.77682,80.28466,1.77682,187.64908,108.66479,-27.361542,-23.04886,-35.40537,-30.65856,2,35.857185,-0.63309515,2.919085,0.0005109989499999,-1,3,50.545498,-1.4008327,-1.7736902,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001015,575.216,1.77682,455.60907,1.77682,119.606926,137.76253,8.423224,66.20321,20.492994,69.157906,3,59.362904,-1.8987933,1.2531024,0.1056583755,-1,1,48.96463,-1.5167896,2.8989348,0.14712396,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99845,874.57104,1.77682,592.4449,1.77682,282.12613,142.89964,63.547977,6.5841403,49.82273,1.3264102,1,38.81729,2.532285,-0.08508028,2.6013749,-1,1,73.176704,1.8932558,1.2656102,1.6704284,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0055,899.66864,1.77682,70.60228,1.77682,829.06635,50.881374,-9.805613,-10.814595,-4.915642,-36.87005,1,34.472282,1.462596,0.92690605,3.5461242,-1,1,66.849686,3.0015051,-1.7059768,11.291201,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00003,1690.8062,1.77682,1534.5514,1.77682,156.25473,9.199039,4.3923492,12.136714,-3.5260515,4.2116866,1,33.227867,4.3888545,2.256534,3.2195153,-1,1,36.436203,2.1573553,-1.269731,5.890235,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.010765,538.3785,1.77682,420.95688,1.77682,117.42159,49.436882,-37.68077,7.9123755,-46.651947,-2.4372447,1,34.1663,2.3990517,-2.9379103,3.3840961,-1,1,48.388702,1.5493596,0.82525784,3.5621316,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000824,245.01395,1.77682,171.37637,1.77682,73.63757,24.70401,4.9908977,15.726554,-1.7526606,15.015873,1,47.670094,-1.6785405,-0.66084003,1.3606085,-1,1,30.029266,-0.82561594,2.0668533,1.112879,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99421,565.32666,1.77682,418.49017,1.77682,146.83647,28.31305,-13.890514,-3.4977832,-12.6284685,-3.9402053,1,30.855507,-2.60687,2.096234,-3.8146973e-06,-1,3,21.154139,-1.7149346,-1.4298141,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.995735,277.04196,1.77682,72.83462,1.77682,204.20737,1.6979309,16.831518,52.109287,11.19452,16.680765,2,29.483017,-0.81736016,0.9707865,0.0005109989499999,-1,1,68.92279,-2.088265,-2.197365,4.7211084,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999855,417.5885,1.77682,243.74095,1.77682,173.84755,354.16928,-199.43561,-2.298325,-204.88309,17.649757,1,75.49302,0.40986854,-3.0242808,0.10990319,-1,3,85.58358,0.5626872,2.5765138,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000275,186.40053,1.77682,93.4932,1.77682,92.90733,7.762713,-5.21415,6.088538,-2.7177203,4.5343256,1,35.326454,0.9850038,-1.9077078,1.2146033,-1,2,30.791075,0.9578474,1.3447996,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99531,153.22151,1.77682,54.772335,1.77682,98.44918,22.16604,-21.354998,41.716927,-10.745263,6.6557546,1,55.58251,0.11031847,-0.95659447,3.7993855,-1,2,18.062744,-1.6753938,2.4504313,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001686,359.26715,1.77682,181.88324,1.77682,177.38391,30.081423,-18.38317,0.25736094,-0.64788944,15.467553,3,24.863014,1.8069186,0.059116546,0.1056583755,-1,1,33.634384,1.6019515,2.7597027,1.3232613,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99775,161.10184,1.77682,80.31189,1.77682,80.789955,31.965847,0.54411054,-0.0386894,-12.544086,6.589972,1,49.53981,0.4451505,1.906733,4.8736606,-1,1,30.217209,1.0084863,-1.6992246,2.6517022,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00203,167.03117,1.77682,110.26454,1.77682,56.766624,103.06779,8.963532,-60.400974,7.7769065,-41.136444,1,51.86345,0.5933009,-1.8732544,0.14761062,-1,1,35.818604,-0.3218094,-0.23098381,1.8198332,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00089,918.3986,1.77682,522.2359,1.77682,396.16272,34.06421,-10.209383,-34.710697,3.5672503,-8.517679,1,85.51487,2.615563,1.3047347,6.692598,-1,1,43.63651,2.7215598,-1.2815125,4.4005356,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001656,150.28087,1.77682,100.453926,1.77682,49.82694,11.069022,6.718679,25.07562,13.266323,19.275167,1,59.959084,-1.2819986,-1.8576123,8.490713,-1,1,32.441536,0.10029601,1.0492572,1.7364634,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000984,295.59695,1.77682,165.66534,1.77682,129.93163,69.5571,40.00262,-16.712992,22.855455,-26.223726,1,43.617867,-1.3685194,-1.5428674,0.8292015,-1,1,34.12829,-1.3378255,0.57450265,1.5985715,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00133,235.58788,1.77682,130.28459,1.77682,105.30328,14.618822,8.467382,13.016082,9.158157,6.6154304,1,58.993675,-1.2435684,-2.1953454,0.9897927,-1,1,35.824497,-1.2296234,0.79210293,3.9202042,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01028,133.41328,1.77682,63.746986,1.77682,69.666306,9.817658,-13.709108,11.130647,-3.0454857,1.8822564,1,64.63985,-0.0214172,-0.64136016,1.2673063,-1,1,47.023872,-0.7411922,2.4778132,2.8399909,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9992,335.23447,1.77682,119.83647,1.77682,215.39798,27.975826,-1.9258025,-19.559725,-8.350471,-22.69153,1,44.841843,1.5193024,1.2269202,1.0984089,-1,3,46.553337,1.684114,-1.9318008,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.998405,130.79997,1.77682,70.69209,1.77682,60.10788,5.2381306,21.734585,-0.18878321,7.649955,-10.064029,1,49.497818,-0.66062415,1.9960657,2.6477458,-1,1,39.91948,0.05823401,-1.1140063,2.1715882,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00026,1184.6719,1.77682,221.04994,1.77682,963.62195,16.082588,-11.139169,14.347544,-16.86728,6.3585863,1,39.297756,-2.251197,-0.6734653,2.6663618,-1,1,34.750526,-3.4949358,2.534519,3.7504885,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9974,199.0283,1.77682,165.82271,1.77682,33.205597,129.96448,22.948355,-9.141015,31.94747,-16.111437,1,111.02613,-0.70756596,-0.5854958,5.307892,-1,1,25.593447,0.55256075,1.1296288,1.3400515,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00076,259.46936,1.77682,41.86509,1.77682,217.60428,15.333431,-10.977505,6.639759,-7.2359695,8.389287,3,27.631294,0.24938932,2.2350419,0.1056583755,-1,1,29.871838,2.7712274,-0.8812382,3.3671536,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99616,188.96086,1.77682,91.07707,1.77682,97.88379,37.708275,1.8338041,-10.277648,5.250685,6.792144,1,55.522686,-0.64463884,-0.39633194,0.8506668,-1,1,38.929047,-1.2926095,2.313567,0.38736323,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00316,631.1793,1.77682,213.26157,1.77682,417.91772,19.046053,27.038952,-35.443775,4.021699,-13.652898,1,59.054348,1.9756058,1.5204518,3.6215734,-1,1,43.418247,2.585008,-1.3218408,3.1951482,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98999,215.85075,1.77682,87.43451,1.77682,128.41624,62.68946,20.054783,-10.041882,23.191172,-5.3758273,1,35.093914,1.2050203,1.5156323,4.8216558,-1,1,70.14951,0.9425672,-0.89386576,9.77411,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00228,413.0163,1.77682,163.69106,1.77682,249.32526,6.615763,-10.109001,12.237061,-12.582852,17.742046,1,48.740902,-1.683191,-1.072729,2.0490308,-1,1,39.81809,-1.9769422,2.166712,2.543395,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.996544,325.0094,1.77682,271.12158,1.77682,53.887814,131.96985,49.785313,48.165955,61.257313,52.419506,1,44.593155,1.345738,0.6647175,0.52377963,-1,1,43.46112,0.6782033,2.360748,1.2277673,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001274,424.8581,1.77682,205.76003,1.77682,219.09807,8.977018,-20.400015,-15.779809,1.0787213,4.720274,3,33.57339,1.8326464,2.9860723,0.1056583755,-1,1,39.109966,1.9566368,-0.05851961,2.1206977,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99723,142.22575,1.77682,53.55825,1.77682,88.6675,59.03859,0.19205433,-3.0827465,-7.9128804,9.895849,1,31.391361,-1.0021343,-0.35052374,0.46543825,-1,1,73.80597,0.099399514,2.3451295,0.88467675,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001305,167.68771,1.77682,41.031925,1.77682,126.65579,84.86586,40.09418,38.093132,-9.814405,1.7760949,2,24.875788,-0.4067117,-3.0439198,0.0005109989499999,-1,1,83.64331,0.89266413,1.3253502,1.725951,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001526,165.70778,1.77682,89.84912,1.77682,75.85866,35.3004,-0.92302,-7.9963465,-8.573677,-17.10644,1,36.15414,1.3863481,1.5849787,3.1601386,-1,1,48.72175,0.33033633,-1.8979276,5.1867332,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00053,1190.2537,1.77682,275.13223,1.77682,915.12146,64.82035,31.469051,25.266201,10.785835,24.896784,1,23.04716,2.5935943,-3.0339987,-4.2649613e-06,-1,1,54.045837,2.9436815,0.6926938,1.4307978,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99476,338.0368,1.77682,94.78522,1.77682,243.25157,6.919549,-7.8253136,0.38281944,-6.5847745,-5.7063103,1,36.02751,-1.1715564,0.28947145,0.3151615,-1,3,33.230694,-2.119456,-2.7631876,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99824,333.7519,1.77682,193.29427,1.77682,140.45764,309.2797,48.07996,-82.53306,56.502445,-66.18967,1,175.41438,0.18026553,-0.25721258,1.7880713,-1,2,65.70966,-0.15944228,-0.9740641,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99991,870.5164,1.77682,657.30096,1.77682,213.21544,12.554727,1.5494176,-2.6397796,-7.9666057,-6.5460916,1,43.66737,-3.2094753,0.5658324,-7.6293945e-06,-1,3,31.859146,-2.058213,-2.7787325,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.93588,160.39229,1.77682,105.05404,1.77682,55.338253,57.48477,-31.502008,-14.524131,-30.365797,-31.839037,1,48.071075,0.4494403,-2.3444684,0.7993636,-1,1,36.020897,0.89353544,0.93173164,2.0022163,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99889,137.72986,1.77682,77.57815,1.77682,60.151714,56.463955,18.20413,-0.86275065,2.1885977,9.756027,1,65.69342,1.2234023,2.5341513,8.70517,-1,2,20.397966,-1.3086711,1.14169,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000374,183.29665,1.77682,74.66503,1.77682,108.631615,22.90856,-25.443457,25.406458,-5.4489164,4.22778,1,42.42593,-0.8899394,-0.7691487,1.6404343,-1,1,64.91562,-0.9016544,2.3599083,3.5112312,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.005005,706.0904,1.77682,634.5624,1.77682,71.528,70.42991,20.859854,7.3845124,12.421491,7.5310426,1,34.49239,-3.14452,0.323287,2.6050758,-1,1,37.624035,-1.1696887,1.7266752,0.6832636,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00651,621.3397,1.77682,371.25797,1.77682,250.08177,136.9314,9.876917,-1.6818221,3.1912384,-21.772123,1,111.052155,-1.6702148,-1.8868587,0.14278598,-1,1,28.856543,-2.5801752,-0.22919005,1.7652304,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.022194,175.82524,1.77682,73.58906,1.77682,102.23618,123.52187,18.051836,-17.872078,47.73567,-30.231646,1,24.903395,-0.18551594,-1.028128,0.7502465,-1,1,82.12396,0.055093016,0.5775634,0.10972953,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999405,239.10782,1.77682,34.644287,1.77682,204.46353,69.06443,-0.27301672,12.162215,18.958931,2.172993,1,52.784763,-0.041083843,0.3769694,6.546271,-1,1,82.54722,-1.4267592,-1.9985176,5.774842,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999214,1266.8374,1.77682,175.3746,1.77682,1091.4628,148.25742,93.23389,22.941889,110.62767,41.379738,1,27.459387,-2.0752583,1.7271647,1.854331,-1,1,29.133158,-2.744057,0.12563783,0.0,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00086,195.17482,1.77682,85.46101,1.77682,109.71381,1.0911041,-17.975471,-1.5656048,-17.382914,0.18920654,1,36.518192,0.82200503,-0.02941607,0.7831227,-1,2,14.06754,1.1489565,3.0829456,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01108,143.73732,1.77682,85.957344,1.77682,57.779972,30.57444,-28.584127,4.387331,-22.868845,-6.599321,3,27.226673,-0.62024933,2.9808702,0.1056583755,-1,1,49.83429,-0.2529955,-0.5605027,2.9413848,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00069,180.59279,1.77682,49.0546,1.77682,131.5382,14.376931,0.33741882,-4.089299,0.080262884,-3.392239,1,30.17083,0.06621241,2.4812632,1.096984,-1,2,11.045026,1.9844296,-0.7783987,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99788,321.28537,1.77682,66.383125,1.77682,254.90224,28.257507,5.5695143,-2.0951695,20.398258,-10.205469,1,36.52673,-0.7804978,-0.46570244,4.0780325,-1,1,40.26933,-2.79178,-3.0712075,5.5771027,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00691,733.2129,1.77682,614.33435,1.77682,118.87853,99.405815,72.78229,59.34079,70.28495,55.780373,2,17.760223,-2.336289,0.5367029,0.0005109989499999,-1,2,22.073954,-1.7885782,2.6998615,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999596,206.8215,1.77682,133.70146,1.77682,73.12004,13.398441,-7.8350906,0.97448426,2.80989,-1.2009099,1,33.366863,1.6129959,1.9252809,-9.536743e-07,-1,1,36.582424,0.6042714,-1.0501581,2.0176666,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00011,243.70467,1.77682,206.92665,1.77682,36.77801,182.67137,34.886192,-7.590439,28.53802,0.1313079,1,161.48534,0.5865711,0.37764224,4.099084,-1,1,26.977386,-0.14784223,-1.1105322,0.86491734,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000435,157.14641,1.77682,97.0745,1.77682,60.071903,31.660444,1.9465595,-41.629387,-3.1789446,-36.49367,1,39.305855,0.62494963,-1.7482284,3.8620737,-1,1,40.86367,0.6556069,1.3238937,3.05617,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99961,131.68468,1.77682,58.19955,1.77682,73.48513,39.887486,-40.89766,-13.237431,-30.387844,-14.592778,1,41.093136,-0.22465268,-0.43377492,2.1474915,-1,1,29.556343,0.019815555,-2.9828918,1.1566366,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99482,372.56354,1.77682,124.875404,1.77682,247.68813,72.87411,3.3198514,-23.115988,0.220874,-17.244646,1,65.42475,1.054193,-0.99814665,1.6257186,-1,1,25.685392,2.8061268,-2.8586378,-4.672031e-06,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9986,190.9024,1.77682,139.63506,1.77682,51.267353,9.7915325,-2.9881423,-22.175684,-7.3433022,-23.029993,2,15.680814,-1.5926807,-1.9318238,0.0005109989499999,-1,1,31.532536,-0.3400004,1.1091907,1.2497749,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00137,807.65393,1.77682,633.0089,1.77682,174.64499,173.2863,-7.991131,71.173004,-1.2049996,55.7296,1,98.157486,-2.2944334,2.0809429,5.147937,-1,1,50.42966,-1.5275311,1.0021386,9.57536,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.989624,133.89268,1.77682,46.612225,1.77682,87.280464,19.799162,-19.338776,-5.1156135,-36.327602,0.9982839,2,40.323864,-0.3986935,0.054512452,0.0005109989499999,-1,1,36.249794,0.8407815,3.1022456,0.8394829,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99945,130.63707,1.77682,63.00985,1.77682,67.62723,2.9246252,-12.185385,-4.7106204,-13.439396,0.111481965,1,24.71546,-0.18336181,3.1381075,0.15789424,-1,1,42.2242,-0.41295213,0.07101304,0.14973933,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00093,870.1121,1.77682,513.12317,1.77682,356.98895,189.33475,-16.94043,-30.541615,-32.873352,-26.477514,1,73.95247,2.634579,-1.8232303,4.8634644,-1,1,108.68807,1.6713407,-2.4677756,6.445179,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00373,139.87009,1.77682,80.78337,1.77682,59.08672,10.317151,50.111195,14.757811,48.055687,13.185162,3,11.0691185,0.82601887,0.27659208,0.1056583755,-1,1,62.61162,0.16813073,-2.7071235,1.3875365,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00195,1104.6938,1.77682,990.21954,1.77682,114.4743,195.65701,-9.732532,-45.10497,-5.416854,-53.839077,1,123.239136,2.6238513,-1.4751441,5.443442,-1,1,33.091957,1.339665,-1.7631038,1.69715,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00103,134.41978,1.77682,80.66686,1.77682,53.752922,25.551403,-15.232772,19.616863,-6.7669015,21.047823,1,44.658356,-1.0549462,-0.5725286,1.3177563,-1,2,22.656456,0.4140095,2.060913,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00318,140.6444,1.77682,64.78834,1.77682,75.85605,23.188927,-3.6417565,-29.922781,1.5264238,-18.95911,3,12.209488,0.7558947,1.4355803,0.1056583755,-1,2,17.245445,0.2622646,-1.6386113,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00909,131.98567,1.77682,48.612297,1.77682,83.37338,9.7649555,-12.73007,6.0093355,-13.994527,-2.5339735,1,31.106081,0.53486013,0.2215717,1.3706987,-1,1,24.924294,-1.0621016,-2.9773042,1.0560852,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99841,126.69435,1.77682,71.656586,1.77682,55.037758,20.597399,-3.8320563,4.629344,-1.467995,-10.739357,1,64.47054,-0.43570572,1.2676896,1.329315,-1,1,35.49641,0.6390875,-1.7910981,1.3277259,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999504,890.9414,1.77682,80.302795,1.77682,810.6386,32.950237,-16.716282,-22.801476,-5.007986,-18.479265,3,17.9015,1.4747789,2.5681171,0.1056583755,-1,1,27.899813,3.4835737,-1.2918876,3.5659955,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.042206,125.73712,1.77682,65.0719,1.77682,60.665226,8.604931,-3.4088914,-4.9329705,4.5632463,-2.3675554,1,42.671597,0.8079178,-0.5891956,0.73222595,-1,1,50.19052,-0.6314315,2.3893263,1.6469157,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99296,161.65385,1.77682,67.74585,1.77682,93.908005,66.780655,10.630802,-44.737034,14.314625,-45.516193,3,10.618868,-0.20158035,-1.8766267,0.1056583755,-1,1,41.03317,-0.8096816,0.27186865,3.2411296,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00542,237.08846,1.77682,134.40889,1.77682,102.67956,52.010098,6.4146867,-24.97769,2.2693026,-15.252916,2,22.739403,1.7200263,-0.38558102,0.0005109989499999,-1,1,55.03211,0.79618275,-2.772795,2.782341,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9997,332.49832,1.77682,217.98843,1.77682,114.50989,304.26663,44.817165,-80.38151,32.327255,-35.346706,1,179.9471,0.021624854,-1.1263564,7.6980643,-1,1,79.9393,-0.50921655,-0.46012926,2.7082682,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99983,281.17746,1.77682,215.53029,1.77682,65.64718,91.78028,-17.538837,33.748405,-2.7056606,10.316514,1,57.701298,-1.9201108,1.815296,3.4932764,-1,1,63.499115,-0.4458129,0.41041082,4.478184,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.002884,737.93335,1.77682,298.2357,1.77682,439.69763,61.251736,-10.538543,6.4158535,-7.011179,10.852415,1,48.595554,2.5243592,0.3897497,1.2828906,-1,1,84.23849,2.2523794,2.8274796,5.2091627,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99577,160.7069,1.77682,39.449444,1.77682,121.257454,32.51197,-19.218512,-3.7175817,-5.650378,-0.7261133,3,26.901825,-0.105679475,-2.7778122,0.1056583755,-1,1,61.763264,1.1572444,0.60940313,0.98422897,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99627,232.11664,1.77682,145.19106,1.77682,86.92557,9.361387,-30.282326,34.9938,-19.962772,23.852402,1,34.20453,-1.4916598,2.3023446,4.409923,-1,1,58.172108,-0.942615,-0.7050992,1.3279485,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99611,167.9895,1.77682,53.80699,1.77682,114.1825,106.38784,-13.12599,-29.527035,-24.45045,-25.178268,1,25.84678,-1.2903004,-2.2155588,0.5669972,-1,1,53.015846,0.9045098,-2.3570046,3.284736,-1,303.1640621297727,2.93050529468397,299.52846075415385
